Identificador,Genero,Estado_Civil,Edad,Graduado,Profesion,Experiencia_Laboral,Puntuacion_Gasto,Tamano_Familiar,Segmento,Gasto_Average,Gasto_High,Gasto_Low
463491,Male,Yes,27,Yes,Doctor,9.0,Average,3.0,D,True,False,False
466058,Male,Yes,35,No,Entertainment,1.0,Low,3.0,A,False,False,True
459985,Female,No,39,Yes,Doctor,8.0,Low,2.0,B,False,False,True
464523,Female,No,30,Yes,Healthcare,13.0,Low,3.0,D,False,False,True
462815,Male,Yes,84,No,Lawyer,1.0,Low,1.0,A,False,False,True
464187,Female,No,41,No,Engineer,9.0,Low,1.0,A,False,False,True
461246,Male,Yes,51,Yes,Artist,1.0,Average,5.0,C,True,False,False
460655,Male,No,19,Yes,Marketing,1.0,Low,4.0,D,False,False,True
467137,Female,Yes,59,Yes,Engineer,0.0,Low,1.0,D,False,False,True
462477,Male,No,25,Yes,Entertainment,7.0,Low,3.0,A,False,False,True
463906,Female,Yes,40,Yes,Engineer,0.0,Average,4.0,B,True,False,False
465855,Male,No,42,Yes,Artist,1.0,Low,1.0,A,False,False,True
467334,Male,Yes,73,No,Executive,0.0,High,2.0,C,False,True,False
461600,Male,No,30,Yes,Marketing,1.0,Low,5.0,C,False,False,True
465828,Female,No,29,No,Entertainment,9.0,Low,4.0,D,False,False,True
463494,Male,Yes,47,Yes,Healthcare,1.0,Average,4.0,D,True,False,False
460279,Female,Yes,27,No,Entertainment,6.0,High,2.0,B,False,True,False
463136,Male,Yes,35,Yes,Artist,1.0,High,3.0,B,False,True,False
459869,Female,No,23,No,Healthcare,1.0,Low,3.0,D,False,False,True
467916,Female,Yes,48,Yes,Artist,6.0,Low,1.0,C,False,False,True
465853,Female,Yes,33,Yes,Healthcare,1.0,Average,2.0,A,True,False,False
461890,Female,Yes,45,Yes,Artist,0.0,Average,2.0,C,True,False,False
466582,Female,No,23,No,Healthcare,1.0,Low,3.0,D,False,False,True
461076,Male,No,42,Yes,Entertainment,1.0,Low,8.0,A,False,False,True
466713,Female,Yes,69,Yes,Artist,1.0,High,4.0,C,False,True,False
460753,Female,No,33,No,Healthcare,1.0,Low,6.0,A,False,False,True
460262,Male,No,28,No,Executive,9.0,Low,4.0,D,False,False,True
465249,Female,No,19,No,Healthcare,1.0,Low,4.0,D,False,False,True
466083,Female,No,21,No,Marketing,2.0,Low,2.0,D,False,False,True
459137,Male,Yes,42,Yes,Artist,7.0,Average,2.0,C,True,False,False
459485,Female,Yes,87,Yes,Lawyer,1.0,High,2.0,A,False,True,False
461734,Female,Yes,81,No,Artist,1.0,High,2.0,B,False,True,False
467416,Female,No,38,Yes,Doctor,8.0,Low,1.0,B,False,False,True
463137,Female,No,31,Yes,Homemaker,8.0,Low,1.0,D,False,False,True
459839,Male,Yes,45,No,Engineer,1.0,Average,5.0,B,True,False,False
465665,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,A,False,False,True
466922,Female,No,22,No,Healthcare,0.0,Low,3.0,D,False,False,True
464747,Female,Yes,69,No,Engineer,0.0,Average,4.0,A,True,False,False
464920,Male,No,36,Yes,Artist,2.0,Low,1.0,B,False,False,True
461638,Male,Yes,70,Yes,Entertainment,0.0,High,2.0,A,False,True,False
461972,Male,Yes,40,No,Artist,1.0,Average,5.0,B,True,False,False
467790,Male,No,21,No,Healthcare,1.0,Low,6.0,D,False,False,True
463402,Male,No,19,No,Healthcare,7.0,Low,4.0,D,False,False,True
462900,Male,Yes,39,Yes,Artist,0.0,Average,3.0,B,True,False,False
460688,Male,Yes,28,No,Doctor,5.0,Low,2.0,D,False,False,True
466033,Female,Yes,40,Yes,Artist,0.0,Average,4.0,B,True,False,False
459620,Female,Yes,29,No,Marketing,1.0,Low,3.0,D,False,False,True
467121,Male,Yes,53,Yes,Doctor,1.0,Low,3.0,A,False,False,True
461440,Female,Yes,42,Yes,Artist,1.0,Average,2.0,C,True,False,False
459598,Male,Yes,40,No,Artist,1.0,Average,2.0,A,True,False,False
465670,Female,No,48,No,Engineer,12.0,Low,1.0,D,False,False,True
463985,Female,Yes,29,Yes,Artist,4.0,Low,2.0,D,False,False,True
466347,Male,Yes,71,No,Executive,5.0,Low,3.0,B,False,False,True
459077,Female,Yes,82,No,Lawyer,0.0,High,2.0,A,False,True,False
460339,Female,Yes,50,Yes,Entertainment,4.0,Low,2.0,A,False,False,True
459970,Male,No,40,Yes,Artist,1.0,Low,2.0,A,False,False,True
463464,Male,No,18,No,Healthcare,6.0,Low,4.0,D,False,False,True
459313,Male,Yes,42,No,Entertainment,0.0,Average,4.0,C,True,False,False
466990,Male,Yes,39,Yes,Entertainment,9.0,Average,2.0,B,True,False,False
460077,Female,No,32,Yes,Artist,1.0,Low,1.0,A,False,False,True
460369,Female,Yes,50,Yes,Artist,1.0,Low,2.0,C,False,False,True
464108,Female,Yes,60,Yes,Engineer,1.0,Average,3.0,C,True,False,False
463792,Female,No,38,No,Engineer,1.0,Low,1.0,B,False,False,True
462261,Male,Yes,60,No,Engineer,0.0,Average,3.0,C,True,False,False
463312,Male,Yes,40,No,Engineer,3.0,Low,1.0,A,False,False,True
462667,Female,Yes,40,No,Homemaker,2.0,Average,2.0,A,True,False,False
462917,Male,Yes,65,No,Doctor,1.0,Low,1.0,D,False,False,True
463898,Female,No,38,Yes,Healthcare,0.0,Low,2.0,C,False,False,True
459157,Male,No,37,Yes,Engineer,1.0,Low,1.0,D,False,False,True
460287,Male,Yes,53,Yes,Artist,0.0,Low,1.0,B,False,False,True
460521,Male,No,39,Yes,Artist,1.0,Low,3.0,C,False,False,True
460684,Male,Yes,62,No,Entertainment,8.0,Low,2.0,B,False,False,True
462319,Male,Yes,47,Yes,Artist,1.0,Average,2.0,C,True,False,False
460614,Male,Yes,38,Yes,Entertainment,1.0,Average,4.0,C,True,False,False
462925,Female,Yes,30,No,Homemaker,1.0,Average,2.0,A,True,False,False
465128,Female,Yes,62,No,Artist,1.0,Average,3.0,B,True,False,False
465222,Male,Yes,69,No,Doctor,8.0,Low,2.0,A,False,False,True
467850,Female,No,19,No,Healthcare,0.0,Low,2.0,D,False,False,True
465488,Male,No,18,No,Healthcare,0.0,Low,4.0,D,False,False,True
461266,Female,No,35,Yes,Artist,1.0,Low,1.0,A,False,False,True
467453,Male,No,49,No,Healthcare,1.0,Low,1.0,D,False,False,True
467672,Female,Yes,36,Yes,Artist,7.0,Average,2.0,C,True,False,False
466606,Female,Yes,35,Yes,Engineer,0.0,Low,3.0,B,False,False,True
465596,Male,Yes,36,Yes,Healthcare,8.0,High,2.0,B,False,True,False
462309,Male,No,30,Yes,Healthcare,1.0,Low,1.0,D,False,False,True
461840,Male,Yes,47,Yes,Executive,8.0,High,4.0,C,False,True,False
461284,Male,No,23,No,Artist,1.0,Low,4.0,D,False,False,True
467878,Female,Yes,42,Yes,Doctor,0.0,Average,4.0,A,True,False,False
465553,Female,Yes,47,Yes,Artist,8.0,Average,4.0,C,True,False,False
463346,Male,Yes,40,Yes,Healthcare,1.0,Low,3.0,D,False,False,True
466232,Male,Yes,59,No,Executive,0.0,High,3.0,C,False,True,False
465183,Female,Yes,38,Yes,Artist,3.0,Low,2.0,C,False,False,True
462382,Male,Yes,73,Yes,Lawyer,1.0,High,2.0,B,False,True,False
461363,Male,No,45,Yes,Artist,0.0,Low,1.0,A,False,False,True
465658,Male,Yes,71,Yes,Artist,0.0,Average,4.0,C,True,False,False
460748,Female,Yes,60,No,Engineer,0.0,Low,2.0,A,False,False,True
466217,Male,No,27,Yes,Doctor,0.0,Low,2.0,C,False,False,True
465484,Female,Yes,57,Yes,Artist,0.0,Low,2.0,B,False,False,True
459401,Male,No,26,No,Healthcare,1.0,Low,3.0,C,False,False,True
459783,Female,Yes,18,No,Artist,1.0,High,3.0,B,False,True,False
462326,Female,Yes,42,Yes,Artist,4.0,Average,2.0,C,True,False,False
459870,Male,Yes,49,No,Executive,11.0,High,4.0,A,False,True,False
467676,Male,Yes,40,Yes,Entertainment,8.0,Low,2.0,D,False,False,True
464488,Female,No,40,Yes,Artist,5.0,Low,9.0,C,False,False,True
466076,Male,No,19,No,Healthcare,8.0,Low,3.0,D,False,False,True
462275,Male,Yes,42,Yes,Artist,1.0,Average,2.0,C,True,False,False
459396,Female,No,50,Yes,Engineer,0.0,Low,1.0,B,False,False,True
464417,Male,Yes,72,No,Entertainment,2.0,Average,2.0,C,True,False,False
467311,Male,Yes,67,Yes,Lawyer,1.0,High,3.0,B,False,True,False
464034,Male,Yes,37,Yes,Entertainment,3.0,Low,1.0,A,False,False,True
467748,Male,Yes,38,Yes,Executive,1.0,High,4.0,C,False,True,False
465010,Female,No,42,Yes,Marketing,1.0,Low,3.0,D,False,False,True
459886,Male,Yes,26,No,Artist,1.0,Low,4.0,A,False,False,True
466435,Male,Yes,32,No,Executive,1.0,High,5.0,D,False,True,False
463885,Male,Yes,51,Yes,Artist,1.0,Low,1.0,A,False,False,True
462915,Male,Yes,61,No,Engineer,5.0,Average,3.0,B,True,False,False
462824,Male,Yes,38,No,Engineer,0.0,Average,3.0,B,True,False,False
460696,Male,Yes,73,No,Lawyer,1.0,Low,1.0,D,False,False,True
466662,Female,No,30,No,Engineer,1.0,Low,3.0,A,False,False,True
461658,Female,Yes,62,Yes,Artist,0.0,Average,2.0,C,True,False,False
467142,Male,Yes,40,Yes,Executive,0.0,Low,4.0,B,False,False,True
460127,Male,No,42,Yes,Healthcare,8.0,Low,3.0,D,False,False,True
467542,Male,No,30,Yes,Healthcare,9.0,Low,1.0,D,False,False,True
462901,Female,Yes,46,No,Homemaker,9.0,Low,1.0,A,False,False,True
465547,Female,Yes,68,Yes,Lawyer,0.0,Low,1.0,A,False,False,True
464797,Female,Yes,38,No,Engineer,9.0,Average,4.0,A,True,False,False
460867,Male,Yes,40,Yes,Doctor,0.0,Average,5.0,B,True,False,False
464438,Male,Yes,50,No,Entertainment,0.0,Average,3.0,C,True,False,False
460779,Female,No,28,No,Entertainment,1.0,Low,2.0,A,False,False,True
458996,Female,Yes,71,No,Artist,1.0,Low,1.0,A,False,False,True
460276,Female,Yes,37,Yes,Artist,3.0,Low,2.0,C,False,False,True
466478,Female,Yes,51,Yes,Artist,0.0,Average,4.0,C,True,False,False
463834,Female,Yes,41,Yes,Engineer,1.0,Average,4.0,C,True,False,False
465796,Female,Yes,65,Yes,Artist,0.0,Average,4.0,C,True,False,False
460654,Female,Yes,48,No,Marketing,0.0,Average,2.0,D,True,False,False
459752,Female,Yes,63,Yes,Artist,1.0,Average,3.0,B,True,False,False
459057,Male,Yes,68,No,Lawyer,1.0,High,3.0,D,False,True,False
465641,Female,Yes,47,Yes,Artist,0.0,Average,2.0,C,True,False,False
467854,Male,No,28,Yes,Artist,9.0,Low,2.0,A,False,False,True
459291,Female,No,38,Yes,Entertainment,0.0,Low,1.0,A,False,False,True
460749,Male,No,36,Yes,Entertainment,1.0,Low,2.0,A,False,False,True
467861,Female,No,27,No,Artist,1.0,Low,4.0,D,False,False,True
459446,Male,Yes,36,No,Entertainment,1.0,Average,3.0,C,True,False,False
459229,Female,Yes,65,Yes,Lawyer,0.0,Average,4.0,B,True,False,False
466038,Female,No,27,No,Homemaker,9.0,Low,1.0,A,False,False,True
459507,Male,Yes,69,No,Lawyer,1.0,High,2.0,D,False,True,False
467494,Female,Yes,80,Yes,Lawyer,0.0,High,3.0,A,False,True,False
466794,Male,Yes,59,Yes,Entertainment,1.0,Average,4.0,A,True,False,False
464682,Male,Yes,50,Yes,Executive,4.0,Average,9.0,D,True,False,False
459472,Female,Yes,77,No,Lawyer,1.0,High,2.0,A,False,True,False
466023,Male,Yes,68,No,Executive,1.0,High,3.0,B,False,True,False
467538,Male,Yes,50,Yes,Artist,0.0,Low,3.0,B,False,False,True
459266,Male,No,26,Yes,Healthcare,5.0,Low,5.0,D,False,False,True
467642,Male,Yes,46,Yes,Artist,2.0,Average,4.0,C,True,False,False
466477,Male,Yes,36,Yes,Artist,1.0,Average,2.0,C,True,False,False
459579,Female,Yes,40,Yes,Artist,4.0,Average,5.0,B,True,False,False
464143,Male,No,33,Yes,Healthcare,9.0,Low,5.0,D,False,False,True
467678,Male,No,56,No,Marketing,1.0,Low,2.0,D,False,False,True
466053,Female,No,25,No,Doctor,2.0,Low,1.0,D,False,False,True
467038,Male,Yes,61,Yes,Lawyer,1.0,High,2.0,C,False,True,False
466822,Female,Yes,42,Yes,Entertainment,0.0,Average,4.0,B,True,False,False
464371,Male,Yes,49,Yes,Artist,1.0,Low,4.0,C,False,False,True
462788,Male,Yes,48,No,Entertainment,1.0,Average,3.0,C,True,False,False
459334,Male,Yes,36,Yes,Healthcare,3.0,Low,3.0,D,False,False,True
465236,Male,Yes,47,Yes,Artist,0.0,Low,1.0,C,False,False,True
461433,Male,Yes,70,Yes,Doctor,1.0,High,3.0,C,False,True,False
466345,Male,No,21,No,Healthcare,1.0,Low,4.0,D,False,False,True
459942,Male,No,51,Yes,Artist,5.0,Low,1.0,B,False,False,True
462739,Male,Yes,46,Yes,Artist,0.0,Low,2.0,A,False,False,True
463412,Male,No,33,Yes,Artist,1.0,Low,2.0,A,False,False,True
467243,Male,No,26,Yes,Healthcare,1.0,Low,3.0,D,False,False,True
463215,Female,Yes,37,Yes,Engineer,0.0,High,2.0,A,False,True,False
460887,Male,Yes,47,Yes,Entertainment,2.0,Average,3.0,B,True,False,False
467950,Female,No,38,Yes,Entertainment,0.0,Low,2.0,D,False,False,True
460407,Female,No,36,Yes,Artist,8.0,Low,1.0,B,False,False,True
466565,Male,Yes,29,No,Artist,6.0,Average,2.0,B,True,False,False
461590,Male,Yes,41,No,Executive,1.0,High,4.0,B,False,True,False
461128,Male,No,20,No,Healthcare,7.0,Low,3.0,D,False,False,True
460145,Female,No,36,Yes,Artist,0.0,Low,1.0,B,False,False,True
462192,Female,No,23,No,Healthcare,0.0,Low,6.0,D,False,False,True
467470,Male,Yes,53,Yes,Engineer,1.0,Average,3.0,B,True,False,False
462734,Male,Yes,69,Yes,Artist,1.0,Average,2.0,C,True,False,False
467937,Male,No,28,Yes,Doctor,0.0,Low,3.0,C,False,False,True
463395,Male,No,31,No,Marketing,1.0,Low,1.0,B,False,False,True
466648,Male,Yes,36,Yes,Executive,6.0,High,2.0,C,False,True,False
460866,Male,No,28,Yes,Doctor,1.0,Low,9.0,B,False,False,True
463097,Female,Yes,45,Yes,Artist,1.0,Average,3.0,C,True,False,False
461614,Female,No,25,Yes,Healthcare,1.0,Low,1.0,C,False,False,True
459771,Female,Yes,30,Yes,Doctor,0.0,Low,3.0,A,False,False,True
466196,Female,Yes,78,Yes,Lawyer,6.0,Low,1.0,A,False,False,True
466372,Female,Yes,60,Yes,Artist,1.0,Average,5.0,C,True,False,False
467400,Male,Yes,61,No,Artist,1.0,Low,2.0,A,False,False,True
459367,Female,No,22,No,Doctor,11.0,Low,4.0,D,False,False,True
463390,Female,Yes,50,Yes,Artist,0.0,Average,2.0,C,True,False,False
460504,Male,Yes,43,No,Executive,1.0,Average,3.0,A,True,False,False
465478,Male,Yes,51,No,Entertainment,1.0,Low,3.0,A,False,False,True
466739,Male,No,31,No,Healthcare,0.0,Low,3.0,D,False,False,True
461262,Female,No,27,No,Engineer,1.0,Low,7.0,A,False,False,True
463376,Female,Yes,45,Yes,Executive,7.0,High,2.0,C,False,True,False
459536,Male,Yes,32,Yes,Healthcare,6.0,Low,2.0,D,False,False,True
466351,Female,No,22,No,Healthcare,2.0,Low,3.0,D,False,False,True
465916,Male,No,42,Yes,Artist,3.0,Low,1.0,B,False,False,True
461867,Male,No,30,Yes,Artist,0.0,Low,4.0,A,False,False,True
461236,Female,No,30,Yes,Healthcare,9.0,Low,1.0,D,False,False,True
461330,Male,Yes,60,No,Executive,0.0,High,2.0,C,False,True,False
466271,Male,No,33,No,Entertainment,1.0,Low,3.0,B,False,False,True
463511,Female,No,27,Yes,Artist,1.0,Low,1.0,B,False,False,True
462567,Female,No,36,No,Engineer,0.0,Low,1.0,A,False,False,True
466506,Male,Yes,50,Yes,Artist,1.0,Average,4.0,A,True,False,False
460278,Male,Yes,29,Yes,Artist,0.0,Low,5.0,A,False,False,True
467841,Female,No,18,No,Healthcare,2.0,Low,5.0,D,False,False,True
465167,Female,Yes,42,Yes,Artist,9.0,Average,3.0,C,True,False,False
463579,Male,Yes,45,Yes,Artist,1.0,Average,2.0,B,True,False,False
462779,Female,Yes,61,No,Marketing,1.0,Average,3.0,D,True,False,False
464161,Male,Yes,83,No,Lawyer,1.0,Low,1.0,A,False,False,True
463462,Female,Yes,41,No,Engineer,0.0,Average,4.0,A,True,False,False
459963,Female,No,40,Yes,Engineer,9.0,Low,1.0,A,False,False,True
459172,Male,No,21,No,Healthcare,3.0,Low,3.0,D,False,False,True
467475,Female,Yes,66,Yes,Artist,0.0,Average,3.0,C,True,False,False
464303,Male,Yes,43,No,Artist,0.0,Average,2.0,B,True,False,False
461308,Male,No,18,No,Healthcare,0.0,Low,2.0,D,False,False,True
463288,Female,Yes,59,Yes,Artist,9.0,Average,2.0,C,True,False,False
467231,Male,No,22,No,Healthcare,1.0,Low,4.0,D,False,False,True
460149,Male,Yes,50,Yes,Artist,1.0,Low,2.0,C,False,False,True
459955,Male,No,47,Yes,Engineer,1.0,Low,2.0,D,False,False,True
463668,Female,No,29,No,Engineer,0.0,Low,6.0,C,False,False,True
463424,Female,Yes,62,Yes,Artist,5.0,Average,5.0,C,True,False,False
462767,Male,No,21,No,Healthcare,2.0,Low,4.0,D,False,False,True
465736,Female,No,36,Yes,Artist,8.0,Low,2.0,B,False,False,True
461449,Female,Yes,38,Yes,Artist,5.0,High,3.0,B,False,True,False
462591,Male,No,25,No,Doctor,4.0,Low,3.0,D,False,False,True
464531,Male,Yes,38,No,Engineer,0.0,High,6.0,A,False,True,False
467007,Female,Yes,35,No,Engineer,0.0,High,1.0,A,False,True,False
460190,Female,No,30,Yes,Entertainment,9.0,Low,3.0,D,False,False,True
466149,Female,No,30,No,Doctor,3.0,Low,4.0,A,False,False,True
464214,Male,No,28,Yes,Healthcare,1.0,Low,3.0,D,False,False,True
461211,Female,No,53,Yes,Entertainment,0.0,Low,1.0,A,False,False,True
467430,Male,Yes,48,Yes,Artist,4.0,Average,2.0,C,True,False,False
462624,Male,Yes,31,No,Entertainment,1.0,Low,6.0,D,False,False,True
464936,Male,No,28,No,Artist,1.0,Low,1.0,D,False,False,True
461542,Male,No,26,Yes,Artist,5.0,Low,1.0,B,False,False,True
465302,Female,Yes,57,Yes,Artist,1.0,High,3.0,B,False,True,False
460291,Female,Yes,37,Yes,Artist,6.0,Low,2.0,B,False,False,True
460742,Male,No,52,Yes,Artist,0.0,Low,3.0,B,False,False,True
464350,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,C,False,True,False
465746,Female,No,41,Yes,Artist,1.0,Low,1.0,C,False,False,True
466325,Female,No,25,No,Marketing,1.0,Low,2.0,A,False,False,True
464353,Female,No,51,Yes,Artist,0.0,Low,1.0,A,False,False,True
463172,Male,Yes,32,No,Entertainment,2.0,Low,2.0,A,False,False,True
465582,Male,Yes,40,Yes,Artist,1.0,Low,1.0,A,False,False,True
467136,Male,Yes,41,No,Entertainment,0.0,Average,4.0,A,True,False,False
466693,Male,No,23,No,Healthcare,0.0,Low,2.0,D,False,False,True
461727,Female,No,52,Yes,Artist,1.0,Low,3.0,C,False,False,True
461160,Male,Yes,49,Yes,Artist,1.0,Low,2.0,A,False,False,True
461360,Female,Yes,30,Yes,Healthcare,0.0,Average,4.0,D,True,False,False
466900,Female,Yes,46,Yes,Artist,9.0,Average,4.0,C,True,False,False
467166,Female,Yes,25,No,Homemaker,8.0,Average,2.0,D,True,False,False
460541,Female,Yes,36,Yes,Homemaker,1.0,Average,3.0,D,True,False,False
466622,Female,No,47,Yes,Entertainment,1.0,Low,1.0,A,False,False,True
465971,Male,Yes,57,Yes,Artist,0.0,Low,1.0,D,False,False,True
466909,Male,Yes,61,Yes,Artist,0.0,Low,2.0,B,False,False,True
460637,Female,No,19,No,Healthcare,1.0,Low,3.0,D,False,False,True
465983,Male,Yes,19,No,Healthcare,0.0,Low,3.0,D,False,False,True
462288,Male,Yes,39,Yes,Artist,0.0,Average,2.0,C,True,False,False
464627,Male,Yes,37,Yes,Artist,0.0,Low,4.0,A,False,False,True
460205,Male,Yes,55,Yes,Artist,4.0,Low,2.0,B,False,False,True
460854,Female,No,22,No,Marketing,1.0,Low,2.0,D,False,False,True
463725,Male,Yes,46,Yes,Artist,1.0,Low,2.0,C,False,False,True
461694,Male,No,32,Yes,Doctor,0.0,Low,4.0,D,False,False,True
465917,Male,No,36,Yes,Artist,13.0,Low,1.0,B,False,False,True
463604,Male,No,23,No,Healthcare,2.0,Low,3.0,D,False,False,True
467473,Male,No,18,No,Healthcare,2.0,Low,3.0,D,False,False,True
462462,Male,Yes,30,Yes,Entertainment,1.0,Average,3.0,C,True,False,False
465089,Male,Yes,71,No,Executive,0.0,High,4.0,C,False,True,False
467491,Male,Yes,47,Yes,Artist,1.0,Average,4.0,C,True,False,False
461418,Male,No,45,Yes,Artist,0.0,Low,4.0,A,False,False,True
464540,Female,Yes,42,Yes,Engineer,1.0,Average,4.0,A,True,False,False
462985,Male,Yes,32,Yes,Doctor,9.0,Average,3.0,A,True,False,False
465921,Female,No,25,Yes,Artist,8.0,Low,1.0,B,False,False,True
462193,Male,No,28,Yes,Healthcare,1.0,Low,6.0,B,False,False,True
467754,Male,Yes,35,Yes,Artist,1.0,Average,4.0,C,True,False,False
459672,Male,Yes,47,No,Artist,3.0,Average,3.0,C,True,False,False
465815,Male,Yes,41,No,Doctor,0.0,Average,2.0,A,True,False,False
459379,Female,No,19,No,Healthcare,3.0,Low,3.0,D,False,False,True
460824,Male,Yes,66,Yes,Artist,0.0,Low,2.0,B,False,False,True
458988,Female,No,29,No,Marketing,2.0,Low,3.0,D,False,False,True
466583,Female,Yes,38,Yes,Doctor,0.0,Average,2.0,A,True,False,False
467951,Male,No,31,Yes,Entertainment,1.0,Low,3.0,A,False,False,True
461742,Male,Yes,87,Yes,Executive,1.0,High,2.0,C,False,True,False
466321,Male,Yes,41,Yes,Entertainment,2.0,Low,2.0,C,False,False,True
464102,Female,Yes,63,Yes,Artist,7.0,Average,3.0,C,True,False,False
465695,Female,No,33,No,Healthcare,1.0,Low,3.0,B,False,False,True
467657,Male,No,23,No,Healthcare,0.0,Low,4.0,D,False,False,True
467203,Female,Yes,36,Yes,Artist,5.0,Average,2.0,C,True,False,False
460329,Male,No,45,Yes,Entertainment,6.0,Low,2.0,A,False,False,True
465926,Male,Yes,26,Yes,Healthcare,6.0,Low,2.0,D,False,False,True
467635,Female,No,41,Yes,Artist,9.0,Low,1.0,B,False,False,True
461127,Male,No,23,No,Healthcare,1.0,Low,5.0,D,False,False,True
462486,Male,Yes,51,Yes,Executive,1.0,Average,5.0,C,True,False,False
463011,Female,Yes,81,Yes,Homemaker,0.0,High,2.0,B,False,True,False
464715,Male,Yes,61,No,Marketing,1.0,Average,4.0,D,True,False,False
462725,Male,Yes,77,Yes,Lawyer,0.0,High,2.0,B,False,True,False
465325,Female,Yes,50,Yes,Artist,4.0,Low,2.0,B,False,False,True
464699,Male,No,29,No,Doctor,1.0,Low,5.0,D,False,False,True
465270,Female,Yes,43,Yes,Artist,0.0,Average,4.0,C,True,False,False
463189,Female,Yes,69,Yes,Engineer,1.0,Low,1.0,A,False,False,True
460162,Female,No,21,No,Healthcare,1.0,Low,4.0,D,False,False,True
466244,Female,No,30,No,Healthcare,3.0,Low,3.0,B,False,False,True
466234,Female,Yes,49,Yes,Engineer,1.0,Low,1.0,B,False,False,True
466403,Female,Yes,49,No,Engineer,1.0,Average,4.0,A,True,False,False
459156,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,A,False,True,False
463944,Male,No,29,No,Artist,0.0,Low,5.0,A,False,False,True
466888,Male,Yes,50,Yes,Entertainment,1.0,Low,1.0,A,False,False,True
461430,Male,Yes,57,Yes,Artist,1.0,Average,2.0,C,True,False,False
464489,Male,Yes,45,Yes,Artist,0.0,Average,3.0,C,True,False,False
464738,Female,Yes,66,No,Engineer,0.0,Average,2.0,A,True,False,False
459953,Male,Yes,53,Yes,Artist,9.0,Low,2.0,B,False,False,True
465318,Male,No,21,No,Doctor,6.0,Low,6.0,C,False,False,True
461959,Female,Yes,62,Yes,Artist,0.0,Low,2.0,C,False,False,True
459029,Male,Yes,70,No,Executive,1.0,High,2.0,B,False,True,False
467237,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,D,False,True,False
459724,Female,Yes,39,No,Artist,0.0,Average,4.0,A,True,False,False
459891,Male,Yes,49,Yes,Doctor,1.0,Average,2.0,A,True,False,False
462628,Female,Yes,28,No,Artist,1.0,Average,3.0,D,True,False,False
461756,Female,Yes,35,Yes,Engineer,0.0,Average,2.0,C,True,False,False
463433,Female,Yes,50,Yes,Doctor,0.0,Low,3.0,C,False,False,True
465724,Male,No,35,Yes,Artist,9.0,Low,2.0,A,False,False,True
466904,Male,Yes,55,Yes,Artist,0.0,Average,2.0,C,True,False,False
462463,Male,Yes,61,No,Artist,1.0,Average,2.0,C,True,False,False
461515,Male,Yes,26,No,Artist,0.0,Low,2.0,A,False,False,True
464192,Female,Yes,61,No,Lawyer,0.0,High,3.0,D,False,True,False
467357,Male,Yes,60,Yes,Artist,0.0,Low,2.0,D,False,False,True
467904,Female,No,25,Yes,Artist,13.0,Low,1.0,A,False,False,True
460921,Male,Yes,45,No,Executive,1.0,High,3.0,C,False,True,False
464842,Male,No,35,Yes,Artist,0.0,Low,2.0,A,False,False,True
467733,Male,Yes,62,No,Executive,9.0,High,3.0,B,False,True,False
460142,Female,Yes,53,Yes,Artist,0.0,Average,3.0,B,True,False,False
